userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
vFzaVrrP3CSltFTn3XctTBCEMXE3,,8.9379772818365e-07,2.12203257469184e-06,,,,1.46829750996607e-06,5.7664583856835e-07,,8.9379772818365e-07,4.00373113631992e-06,,,,3.81832916955294e-06,8.9643908395942e-07,,8.9379772818365e-07,1.393421052632e-08,,,,2e-08,1.7195544077205e-07,,14.300764,426.03235,,,,489.077128,26.991178,,-3.70305,-3.71841,,,,-3.4596,-2.994,,6.25395,6.365985,,,,6.081988,6.0237,,6.51195,6.142485,,,,6.833285,7.234,,-3.70305,-2.994,,,,-2.56305,-2.745,,-3.70305,-4.30605,,,,-4.35405,-3.26205,,6.25395,6.618,,,,6.26295,6.177,,6.25395,6.05295,,,,5.89005,5.94705,,6.51195,7.30695,,,,7.374,7.317,,6.51195,4.01295,,,,6.00495,7.13505,,9.758584,9.637437,,,,9.802928,9.880943,,0.351588,0.558965,,,,-0.232796,-0.174075,,-0.534737,0.219092,,,,-0.060387,-0.262075,,-0.463787,0.038734,,,,0.090127,0.461037,,0.351588,1.01654,,,,0.202125,-0.124575,,0.351588,0.276237,,,,-0.458838,-0.203775,,-0.534737,1.34901,,,,0.455537,-0.178062,,-0.534737,-0.5016,,,,-0.642537,-0.346637,,-0.463787,0.768625,,,,0.6303,0.618612,,-0.463787,-0.459662,,,,-0.906675,0.153175,,0.790352,0.931528,,,,0.619728,0.582905
vFzaVrrP3CSltFTn3XctTBCEMXE3,3.665561548169e-08,1.08958860555364e-06,1.63534353103346e-06,,,,1.57546482132268e-06,5.3669180758525e-07,3.665561548169e-08,3.47654279601158e-06,3.21233815285759e-06,,,,4.71730979115729e-06,9.9017775657675e-07,3.665561548169e-08,1.7259081156103e-07,1.913888888889e-08,,,,6.39285714286e-09,1.0521102368161e-07,1.50288,152.235015,307.887132,,,,469.491347,64.787576,-2.91795,-3.55785,-3.5613,,,,-3.451993,-3.0005,6.12,6.434443,6.6216,,,,6.113571,6.07815,7.95795,6.140014,6.31581,,,,6.84735,7.0725,-2.91795,-3.282,-2.83095,,,,-2.784,-2.784,-2.91795,-3.99,-4.24905,,,,-4.20105,-3.76005,6.12,6.51195,7.02,,,,6.474,6.321,6.12,6.321,6.168,,,,5.95695,5.95695,7.95795,6.96195,7.40295,,,,7.45995,7.40295,7.95795,5.50695,5.487,,,,6.34905,6.579,10.454559,9.588026,9.854453,,,,9.826312,9.805594,-0.279812,-0.037047,0.753418,,,,-0.253137,-0.353971,-0.44055,-0.744523,-0.06776,,,,0.084602,-0.103996,0.490875,-0.52857,-0.017531,,,,0.132462,0.051563,-0.279812,0.33715,0.83325,,,,-0.1749,-0.264825,-0.279812,-0.16885,0.458562,,,,-0.336188,-0.436837,-0.44055,-0.33055,0.689287,,,,0.329863,0.177512,-0.44055,-1.14441,-0.685162,,,,-0.370562,-0.286825,0.490875,-0.312125,0.3102,,,,0.447975,0.263588,0.490875,-0.773575,-0.338113,,,,-0.315838,-0.319412,0.716476,0.936256,0.88013,,,,0.425219,0.441263
vFzaVrrP3CSltFTn3XctTBCEMXE3,,1.05618271058633e-06,1.97821956913364e-06,,,,1.8795229512831e-06,3.1433981473559e-07,,1.82914023519248e-06,3.27451944644437e-06,,,,3.81500044261631e-06,5.0438351147078e-07,,5.4357726191354e-07,9.027173913043e-08,,,,5.3685608232095e-07,1.0938110320926e-07,,97.31408,356.290998,,,,478.053638,42.052966,,-3.85059,-3.772519,,,,-3.333323,-3.379,,6.36483,6.547125,,,,6.143238,6.0845,,6.27642,6.337519,,,,6.826004,6.845825,,-3.64605,-2.80305,,,,-2.50605,-2.985,,-4.21095,-4.527,,,,-4.077,-4.11495,,6.44505,6.972,,,,6.426,6.20595,,6.28305,6.24405,,,,5.88,5.928,,6.43605,6.70395,,,,7.566,7.422,,6.11895,5.89905,,,,6.15795,6.177,,9.735155,9.884096,,,,9.792657,9.776095,,0.27654,0.666737,,,,-0.298058,-0.237348,,-0.610775,-0.248325,,,,0.040954,-0.137156,,-0.518815,-0.162766,,,,0.208387,0.257698,,0.489913,0.853463,,,,-0.205288,-0.199375,,-0.02145,-0.148225,,,,-0.374413,-0.302363,,-0.53845,0.308825,,,,0.373175,-0.010588,,-0.756662,-0.718162,,,,-0.411537,-0.3344,,-0.4741,0.159775,,,,0.446325,0.429688,,-0.622875,-0.615038,,,,-0.276237,-0.389675,,0.866727,0.896496,,,,0.484805,0.484536
vFzaVrrP3CSltFTn3XctTBCEMXE3,6.52048337147e-08,1.22194150213888e-06,1.83530370793495e-06,,,3.604979972385e-08,1.61977093466876e-06,2.8772068286611e-07,6.52048337147e-08,3.04315607944703e-06,3.45845070081966e-06,,,5.56368912487e-08,3.93619854930252e-06,4.6035990884822e-07,6.52048337147e-08,3.0833829458283e-07,1.0864770535295e-07,,,1.646270819901e-08,3.83963301975e-07,1.977214146533e-07,2.15176,118.175996,327.460737,,,1.225693,488.38323,14.476033,-3.97095,-4.01718,-3.546683,,,-3.43005,-3.41895,-3.06765,6.24405,6.22722,6.564683,,,6.186525,6.08335,6.02735,6.282,6.5658,6.2429,,,7.010475,6.82573,6.911,-3.97095,-3.828,-2.76405,,,-3.06105,-2.45805,-2.994,-3.97095,-4.45995,-4.326,,,-3.79905,-4.31595,-3.11895,6.24405,6.28305,7.03005,,,6.29205,6.321,6.04305,6.24405,6.12,6.15795,,,6.081,5.76495,6.00495,6.282,7.03905,6.91395,,,7.518,7.24995,7.14405,6.282,6.24405,5.35305,,,6.50295,6.24405,6.76095,9.706705,9.904638,9.758377,,,9.978125,9.787722,9.670243,-0.276237,0.374357,0.679464,,,-0.242963,-0.317093,-0.215692,-0.763812,-0.91146,-0.222566,,,-0.609606,0.123035,-0.296496,-0.575437,-0.483945,-0.091269,,,-0.141006,0.148097,0.528641,-0.276237,0.778112,0.852775,,,-0.204875,-0.228525,-0.187275,-0.276237,-0.18645,-0.034512,,,-0.28105,-0.413188,-0.26455,-0.763812,-0.831738,0.788425,,,-0.2332,0.47685,-0.218075,-0.763812,-1.10206,-1.17177,,,-0.986013,-0.489087,-0.338113,-0.575437,-0.175038,0.307862,,,0.487163,0.565675,0.549725,-0.575437,-0.839437,-0.8008,,,-0.769175,-0.436425,0.504212,0.995411,1.162138,1.038131,,,0.929694,0.581673,0.645301
vFzaVrrP3CSltFTn3XctTBCEMXE3,2.589882445604e-08,1.78405434490769e-06,1.52579219660177e-06,,,,1.77598389332007e-06,6.1748196810376e-07,2.589882445604e-08,2.10118314009876e-06,2.83061445210587e-06,,,,4.33860815984872e-06,8.2120445974549e-07,2.589882445604e-08,1.46692554971661e-06,3.129411764705e-08,,,,1.0294e-07,2.55465922131e-07,1.502132,84.128657,402.100103,,,,506.787737,51.336251,-3.09,-4.038,-3.642836,,,,-3.40815,-2.9415,6.10095,6.201,6.407593,,,,6.003996,5.890012,7.50795,6.737025,6.430007,,,,6.895993,7.259025,-3.09,-3.85605,-2.87895,,,,-2.75505,-2.67795,-3.09,-4.21995,-4.36395,,,,-4.134,-3.138,6.10095,6.24405,6.94305,,,,6.168,6.05295,6.10095,6.15795,6.129,,,,5.76495,5.74605,7.50795,6.99105,7.077,,,,7.60395,7.44105,7.50795,6.483,5.583,,,,6.177,7.04805,10.155737,10.009867,9.79895,,,,9.777481,9.802768,-0.358187,0.071638,0.34156,,,,-0.245447,-0.305354,-0.197175,-0.814138,-0.271288,,,,0.125724,-0.185041,0.314187,-0.549725,-0.200446,,,,0.2211,0.32969,-0.358187,0.404112,0.781825,,,,-0.17215,-0.219038,-0.358187,-0.260837,-0.366437,,,,-0.393113,-0.3762,-0.197175,-0.635113,0.632087,,,,0.3751,-0.043038,-0.197175,-0.993163,-0.905988,,,,-0.3322,-0.313775,0.314187,-0.285863,0.286137,,,,0.40975,0.386375,0.314187,-0.813587,-0.83875,,,,-0.229762,0.255612,0.515645,1.057659,0.822526,,,,0.43895,0.500188
vFzaVrrP3CSltFTn3XctTBCEMXE3,,2.4460212731118e-07,1.69748861195229e-06,,,,1.69869852745545e-06,2.8021777136482e-07,,2.9521398022053e-07,3.49981917575405e-06,,,,3.66902254055793e-06,5.7888168347272e-07,,1.9399027440183e-07,5.119588813303e-08,,,,3.10447761194e-08,1.910049269847e-08,,8.122482,460.444533,,,,460.476113,45.772586,,-3.7605,-3.713368,,,,-3.41055,-3.366488,,6.2535,6.409704,,,,6.066635,6.028762,,6.5025,6.265211,,,,6.877535,6.989869,,-3.72195,-3.11895,,,,-2.61105,-2.86995,,-3.79905,-4.40205,,,,-4.10505,-4.01895,,6.26295,6.80895,,,,6.20595,6.225,,6.24405,6.177,,,,5.81295,5.89005,,6.675,7.13505,,,,7.48905,7.365,,6.33,5.085,,,,6.06195,6.46395,,9.774774,9.717881,,,,9.808082,9.836656,,-0.097762,0.572678,,,,-0.180474,-0.276048,,-0.723524,-0.235694,,,,0.061114,-0.206215,,-0.538794,-0.302205,,,,0.099613,0.276719,,-0.081675,0.917675,,,,-0.087725,-0.1518,,-0.11385,-0.0803,,,,-0.42515,-0.385137,,-0.601287,0.971438,,,,0.183425,0.043725,,-0.845762,-0.925375,,,,-0.131038,-0.337287,,-0.47795,0.3608,,,,0.616962,0.6501,,-0.599638,-0.6787,,,,-0.254788,-0.403838,,0.907715,0.948967,,,,0.274757,0.594896
vFzaVrrP3CSltFTn3XctTBCEMXE3,,5.139022777974e-07,1.57648049508553e-06,,,,1.74475886713129e-06,3.662587038405e-07,,5.5433478222213e-07,3.44181458387255e-06,,,,3.3840082997845e-06,5.98022440467e-07,,4.7346977337268e-07,5.51595696593e-09,,,,7.468095607315e-08,8.870768156234e-08,,16.918343,420.927928,,,,449.040716,47.62726,,-3.85155,-3.563919,,,,-3.537912,-3.445975,,6.234525,6.415846,,,,6.051092,5.7955,,6.33,6.381762,,,,6.921023,6.962125,,-3.84705,-2.96595,,,,-2.61105,-3.186,,-3.85605,-4.21995,,,,-4.17195,-3.70305,,6.24405,6.88605,,,,6.19605,5.96595,,6.225,6.024,,,,5.81295,5.679,,6.36795,7.59405,,,,7.94895,7.45995,,6.29205,5.00895,,,,5.99505,6.55995,,9.683686,9.754327,,,,9.878594,9.696618,,0.003919,0.495148,,,,-0.259061,-0.231023,,-0.426524,-0.129218,,,,0.088994,-0.206983,,-0.287238,-0.026495,,,,-0.009022,0.312858,,0.068888,0.964288,,,,-0.1925,-0.1826,,-0.06105,-0.346363,,,,-0.3608,-0.3069,,-0.366987,0.265788,,,,0.339213,-0.141487,,-0.486062,-0.622737,,,,-0.413462,-0.278437,,-0.258775,0.2244,,,,0.235125,0.3608,,-0.3157,-0.38005,,,,-0.357913,0.247225,,0.518548,0.714812,,,,0.410185,0.445557
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.38351681207903e-06,3.7121519172334e-07,1.93051904672175e-06,,,,,1.62846440208824e-06,3.19319654206409e-06,7.2739425057938e-07,2.83974696551031e-06,,,,,3.76731079456385e-06,5.374999999999e-08,6.380001253918e-08,1.1782352941177e-07,,,,,1.7945358160298e-07,255.954824,57.538944,365.212174,,,,,182.205737,-1.778,-1.412721,-1.362405,,,,,-2.095975,7.571,6.575293,6.842025,,,,,7.8885,5.953567,7.37685,6.785085,,,,,4.94615,-0.91605,-1.203,-1.07895,,,,,-0.993,-2.60205,-1.893,-1.989,,,,,-2.736,8.18805,7.34595,7.43205,,,,,8.29395,7.09695,6.19605,6.23505,,,,,7.13505,6.88605,7.728,7.815,,,,,5.96595,5.20995,6.91395,5.89905,,,,,3.55305,9.831332,10.000745,9.752024,,,,,9.609602,-0.471473,-0.8227,-0.84102,,,,,0.989588,1.173287,0.899094,1.039692,,,,,0.078306,0.918378,0.983438,1.002498,,,,,-0.476896,0.65945,0.021862,0.086762,,,,,2.2374,-2.53646,-1.66457,-2.02524,,,,,-0.15565,3.65406,4.30953,4.89651,,,,,0.4543,0.124437,-1.97519,-2.24785,,,,,-0.593175,3.41357,4.80095,4.24531,,,,,0.326975,-0.242137,-1.77389,-2.00612,,,,,-1.62745,1.92301,3.042338,3.417606,,,,,1.298288
AkuXO1X9V7QUWMjUGTgbYQis8wO2,6.3852301687484e-07,1.87220670468954e-06,7.9812341302187e-07,,,,,2.4920786569868e-06,2.41236045661842e-06,3.21177601404129e-06,2.73670588235294e-06,,,,,3.26507641564482e-06,2.639024390244e-08,2.9526950916913e-07,1.1463636363636e-07,,,,,1.94387918177967e-06,126.078467,321.468805,96.066566,,,,,304.449382,-2.009645,-1.833994,-1.824407,,,,,-2.860325,7.275082,6.694125,6.580714,,,,,8.012475,6.100364,6.908512,6.9336,,,,,4.93835,-1.404,-1.62495,-1.60605,,,,,-2.71695,-2.697,-2.06505,-2.199,,,,,-3.02295,8.08305,7.20195,7.221,,,,,8.08305,7.00995,6.39705,6.321,,,,,7.80495,6.89505,7.49895,7.575,,,,,5.19105,4.194,6.19605,6.225,,,,,4.731,9.741659,9.806601,9.751868,,,,,9.838252,-0.448612,-0.491305,-0.721678,,,,,1.427158,0.692487,-0.2057,0.637785,,,,,0.177215,0.557825,-0.154188,0.632147,,,,,-0.577132,2.65843,0.558388,0.383625,,,,,2.38934,-1.66842,-2.3309,-2.40831,,,,,0.85085,1.90204,5.56765,5.47003,,,,,0.769313,-1.55788,-3.42856,-2.73419,,,,,-0.6336,1.83989,5.01834,4.88194,,,,,0.165413,-2.68565,-3.09059,-2.53536,,,,,-1.68231,1.833199,4.23235,3.523054,,,,,1.695897
AkuXO1X9V7QUWMjUGTgbYQis8wO2,9.2851702672906e-07,1.57173156137701e-06,8.1761537488335e-07,,,6.276607608747e-08,,2.13179482628022e-06,2.21411764705883e-06,3.07625409259615e-06,2.89559677709133e-06,,,6.276607608747e-08,,3.15406192822189e-06,1.3641638122213e-07,8.431979675616e-08,4.96e-08,,,6.276607608747e-08,,3.2403511304932e-07,111.139207,350.198889,69.076524,,,4.205327,,314.481176,-1.986021,-2.054836,-1.82982,,,-1.701,,-3.066729,7.218429,7.079264,6.7692,,,6.465,,7.902579,5.90745,6.4869,6.73242,,,7.221,,5.302736,-1.47195,-1.701,-1.66305,,,-1.701,,-2.83095,-2.41995,-2.343,-2.15205,,,-1.701,,-3.339,7.44105,7.34595,7.38405,,,6.465,,7.959,7.00995,6.579,6.57,,,6.465,,7.719,7.34505,7.09605,7.09605,,,7.221,,5.64105,5.181,5.478,5.81295,,,7.221,,4.53,9.560715,9.833158,9.738021,,,9.840349,,10.003755,-0.448525,-0.742737,-0.25938,,,-0.769862,,1.299887,0.748039,0.472226,-0.346113,,,1.00196,,0.066295,0.68974,0.588388,-0.226904,,,1.25606,,-0.612936,0.331513,0.415937,0.249838,,,-0.769862,,2.27219,-1.62717,-1.90355,-1.86945,,,-0.769862,,0.5709,1.92596,3.40629,3.65104,,,1.00196,,0.249838,0.155375,-2.64509,-2.09316,,,1.00196,,-0.290812,2.01039,3.11479,3.31842,,,1.25606,,-0.064488,0.076038,-2.20261,-1.78998,,,1.25606,,-1.49105,1.183567,3.275559,2.459253,,,1.781656,,1.462587
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.16999458567866e-06,1.31608112816026e-06,1.24406521210632e-06,,,,,1.73840492064898e-06,3.03320594691594e-06,2.7550791697942e-06,3.06846464368277e-06,,,,,3.14525599818483e-06,1.4864091983255e-07,8.307509005855e-08,3.514035087719e-08,,,,,6.193888747185e-08,210.868695,131.56142,250.693232,,,,,232.591302,-2.18979,-2.06365,-1.954683,,,,,-3.02635,7.19721,6.812325,6.566767,,,,,7.817975,6.0105,6.833,6.8879,,,,,5.41415,-1.43295,-1.83495,-1.797,,,,,-2.15205,-2.97495,-2.30505,-2.25705,,,,,-3.55005,7.968,7.19205,7.116,,,,,8.064,6.828,6.55095,6.321,,,,,6.90495,7.40295,7.173,7.44105,,,,,6.618,4.827,6.44505,6.18705,,,,,3.97395,9.67514,9.875206,9.729203,,,,,10.022988,-0.444689,-1.138637,-0.303783,,,,,1.100595,0.908008,1.406948,-0.345753,,,,,0.339624,0.739255,1.262229,-0.37525,,,,,-0.491998,1.14785,0.67265,1.386,,,,,2.08643,-2.11722,-2.7533,-2.95295,,,,,-2.06841,2.0801,6.03199,6.83733,,,,,3.44327,0.190575,-3.42361,-5.17798,,,,,-1.76234,2.29501,5.39976,6.16385,,,,,3.16346,-0.417175,-3.22712,-4.97612,,,,,-2.62405,1.636634,4.524019,5.91305,,,,,2.741249
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.67478285365429e-06,1.87490199772318e-06,1.18117810300882e-06,,,,3.55102040816e-09,2.38518927490376e-06,3.45744108149817e-06,3.09504524717027e-06,3.41737755636074e-06,,,,3.55102040816e-09,3.80567580821179e-06,2.9225815275997e-07,5.022470170302e-08,2.2584711734983e-07,,,,3.55102040816e-09,3.1427661080515e-07,207.717284,242.086001,173.691793,,,,0.174,235.026195,-2.119971,-2.011993,-2.02065,,,,-1.86405,-3.22875,7.364871,7.000736,6.874675,,,,6.675,8.17875,5.499836,6.650293,6.72635,,,,7.54605,4.66875,-1.62495,-1.72995,-1.62495,,,,-1.86405,-2.994,-3.31005,-2.65905,-2.82195,,,,-1.86405,-3.56895,8.13105,7.422,7.53705,,,,6.675,8.23605,7.03005,6.723,6.51195,,,,6.675,8.073,6.40695,7.00995,7.24995,,,,7.54605,5.34405,5.00895,6.19605,6.38805,,,,7.54605,3.735,9.45868,9.8691,9.844609,,,,10.245642,9.969629,0.337052,-1.906456,-0.863019,,,,0.117425,0.839472,-0.321789,3.509706,0.515144,,,,-1.59074,-0.304494,-0.347914,3.183911,0.513061,,,,-1.28645,-0.511294,0.720087,-0.431612,0.561,,,,0.117425,0.903375,-0.00935,-2.61071,-2.02235,,,,0.117425,0.768075,0.0979,4.45706,2.8842,,,,-1.59074,-0.26235,-0.807125,0.471763,-3.06199,,,,-1.59074,-0.366987,0.100375,3.91628,2.71123,,,,-1.28645,-0.483312,-0.852775,0.531438,-2.74202,,,,-1.28645,-0.5412,0.646041,5.121317,3.362643,,,,2.049194,1.030829
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.7209900423657e-06,1.62203598566887e-06,1.30390400518568e-06,,,2.63222419715e-09,,1.99577559395905e-06,3.08454682635342e-06,3.11530317796278e-06,3.09206158267225e-06,,,2.63222419715e-09,,3.56042491000616e-06,2.3258364745017e-07,1.694617981672e-07,5.617647058824e-08,,,2.63222419715e-09,,3.367175148507e-08,225.310367,161.803152,250.127694,,,0.173727,,246.600395,-2.074825,-1.958175,-2.177869,,,-1.88295,,-2.918979,7.15565,6.88115,7.010512,,,6.58905,,7.7463,5.74265,6.71,6.651263,,,7.28805,,5.158993,-1.404,-1.63395,-1.68195,,,-1.88295,,-2.02695,-3.033,-2.86005,-2.70705,,,-1.88295,,-3.21495,7.74795,7.45095,7.43205,,,6.58905,,7.93905,6.771,6.474,6.45495,,,6.58905,,6.972,6.16695,7.39305,7.38405,,,7.28805,,6.70395,5.583,5.535,5.29605,,,7.28805,,3.687,9.4279,9.831585,9.926972,,,10.003837,,9.801499,0.143642,-0.818333,-1.22949,,,-0.299338,,1.106461,0.449763,1.034983,1.385297,,,-0.179025,,-0.016303,0.200292,1.081438,1.452928,,,0.121825,,-0.81282,0.932525,0.6072,0.4532,,,-0.299338,,1.98522,-0.7689,-1.74364,-2.12754,,,-0.299338,,-1.5048,1.13864,3.42925,3.20403,,,-0.179025,,1.96405,0.219038,-3.00369,-2.52931,,,-0.179025,,-2.40322,1.21729,3.234,3.00451,,,0.121825,,2.15119,-0.400675,-2.66791,-2.20275,,,0.121825,,-3.31402,0.779344,4.183634,3.407875,,,0.369452,,2.371838
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.29333982935883e-06,1.15116964900182e-06,1.24076003132132e-06,,,,,2.39297986862022e-06,3.03739174042058e-06,2.68833603929201e-06,2.56893228062606e-06,,,,,3.70062863589165e-06,1.694915254237e-08,6.550222730145e-08,8.560606060606e-08,,,,,1.2003050362015e-07,194.517361,170.220112,231.210319,,,,,246.628221,-2.2305,-2.193638,-1.9089,,,,,-2.99058,7.369631,7.036612,6.756117,,,,,7.80339,5.433506,6.7995,6.6719,,,,,5.5254,-1.51905,-1.85505,-1.60605,,,,,-2.50605,-3.042,-2.535,-2.42895,,,,,-3.21495,7.93005,7.28805,7.326,,,,,7.959,6.95295,6.60795,6.40695,,,,,7.30695,6.34905,7.221,7.365,,,,,7.19205,4.338,6.033,5.69805,,,,,4.80705,9.455583,10.034884,9.714753,,,,,10.057038,0.460591,-0.811834,-0.630498,,,,,0.83578,0.11239,0.320684,0.532644,,,,,0.439917,-0.20912,0.442579,0.54974,,,,,-0.236856,2.37394,0.66165,0.689425,,,,,2.17264,-0.692587,-1.91813,-2.29185,,,,,-1.75697,0.780175,2.84446,4.87121,,,,,1.83466,-1.67296,-3.2637,-3.22108,,,,,-0.594,0.8866,2.64454,4.31764,,,,,1.97588,-2.62982,-2.87664,-2.87334,,,,,-1.64546,1.047577,3.435341,3.489107,,,,,2.058312
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.6409483831618e-06,1.50710408815136e-06,1.03719994106451e-06,,,,,1.60487477917359e-06,3.06412192076763e-06,3.45502554146777e-06,2.81659982319353e-06,,,,,2.81109442200064e-06,1.7996509657753e-07,6.679406559916e-08,1.1270588235294e-07,,,,,7.45960961601e-08,294.560336,345.500421,52.897197,,,,,156.989274,-2.30949,-1.933855,-1.8227,,,,,-3.02775,7.404105,7.026177,7.05835,,,,,7.838738,5.671305,6.560809,7.02305,,,,,5.127975,-1.71105,-1.29,-1.5,,,,,-2.745,-3.186,-2.41005,-2.40105,,,,,-3.25305,8.00595,7.23105,7.24005,,,,,7.92,6.972,6.84795,6.963,,,,,7.78605,7.44105,7.479,7.58505,,,,,5.45895,4.84605,5.41995,6.68505,,,,,4.62495,9.64851,9.819688,10.137134,,,,,9.848057,-0.080465,-1.345923,-0.18251,,,,,0.662922,0.23628,1.829688,-0.53996,,,,,0.502768,0.147441,1.804638,-0.359653,,,,,0.110997,0.351175,0.756662,0.866112,,,,,0.881238,-1.26926,-1.88581,-1.89723,,,,,0.435737,1.22361,3.27264,3.06955,,,,,0.603487,-0.163625,-3.14146,-3.01647,,,,,0.326975,1.36427,3.14188,2.8622,,,,,0.15125,-0.320787,-2.80775,-2.64261,,,,,0.035888,0.565015,3.750501,3.626968,,,,,0.84067
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.33507289775359e-06,1.61051536567092e-06,1.10584852941177e-06,,,,,2.07312477904694e-06,3.173125e-06,2.94309751439512e-06,2.9583125e-06,,,,,3.07284343653676e-06,1.3153341044116e-07,8.378171931987e-08,2.8988235294118e-07,,,,,2.5815287574085e-07,228.13697,313.234207,90.604,,,,,195.94404,-2.01,-1.928333,-1.5078,,,,,-3.116475,7.463667,7.261333,6.71337,,,,,8.04,5.63,6.2621,7.06761,,,,,5.147212,-1.395,-1.47195,-1.404,,,,,-2.87895,-2.66895,-2.35305,-1.797,,,,,-3.27195,7.89105,7.575,7.34595,,,,,8.14995,7.18305,6.828,6.45495,,,,,7.93005,6.29205,7.20195,7.623,,,,,5.286,5.133,5.44905,5.382,,,,,4.87395,9.578093,9.798931,9.901964,,,,,10.04482,-0.244353,-1.109806,-0.68508,,,,,1.205051,0.711151,1.747334,0.649743,,,,,-0.075075,0.566011,1.65171,0.715384,,,,,-0.740952,0.824313,-0.080162,-0.146437,,,,,1.59899,-1.50136,-1.76797,-1.36139,,,,,0.824313,2.04614,3.49759,2.99117,,,,,0.171463,0.171463,-0.839162,-0.856762,,,,,-0.516038,2.00076,3.09141,2.6367,,,,,-0.363825,-0.363825,-0.599775,-0.624525,,,,,-1.28287,1.151018,2.917326,1.732782,,,,,1.443277
